-0.286304982511292,1.86910524057725
-0.278467124700585,1.88502400450491
-0.274385574022133,1.89263277972849
-0.271783668483416,1.8974940398577
-0.26890634235988,1.90073916680792
-0.266016375691504,1.90546440803122
-0.264082556794086,1.90878948040306
-0.262899564321246,1.91256491597843
-0.261441940225524,1.91483426953232
-0.259255896507161,1.91691749329625
-0.25768950216518,1.91899543334332
-0.255848417558042,1.92091148157193
-0.25456278997227,1.92253078510384
-0.253955927276918,1.92387271414676
-0.252410577482479,1.92597476928188
-0.251139360600324,1.9277672100066
-0.249784316367865,1.92961172852501
-0.248518077931982,1.93133726880544
-0.247487226038045,1.93290195152007
-0.246783244608294,1.93466169962537
-0.245619185701395,1.93618185654744
-0.244842855601543,1.93782013174911
-0.243752682563002,1.9389438985994
-0.242901650810429,1.94018808599159
-0.241860129754146,1.94163014829846
-0.241074378942879,1.94335823370898
-0.240359804495995,1.94444150736461
-0.239473514883985,1.94457721580162
-0.238629379760147,1.94579659896491
-0.237852420025499,1.94727174944989
-0.237068405138922,1.94823430744909
-0.236274786513626,1.94938069455665
-0.235659769497863,1.95025080973426
-0.235082152762124,1.95136540448247
-0.234321661338654,1.952338310649
-0.233566028066952,1.95344425637269
-0.232723675936353,1.95427518002198
-0.232152587284238,1.95572134285318
-0.231221615349185,1.95685874987427
-0.230364569403516,1.95834439470683
-0.229994799489919,1.95968701460062
-0.229315652482328,1.96056109381433
-0.228622171790318,1.962335685254
-0.228032760031053,1.96332241442778
-0.22738052881165,1.96458653153241
-0.226704640786615,1.96513998738424
-0.226252844004788,1.96602975295613
-0.225676671656136,1.96725592684951
-0.224686060116951,1.9679097750285
-0.224056443277279,1.96889786068489
-0.223374641152144,1.97022840406814
-0.22280279219536,1.97146525606727
-0.221954311703791,1.97267340089917
-0.221442850709742,1.97357555982659
-0.220525500453388,1.97453768977437
-0.219976588140689,1.9757988620721
-0.219486083835308,1.9768836912219
-0.218943892301456,1.97809180830542
-0.217944157902119,1.97869292022273
-0.217311284359028,1.97896453647886
-0.21623306579906,1.9801299205908
-0.215489413981291,1.981433525537
-0.214589799307299,1.98259716684871
-0.214069226049132,1.98387998499174
-0.213336603302334,1.98530013577529
-0.212574653275177,1.98605969090066
-0.211972144542427,1.98751722147806
-0.211067134253209,1.9887573951848
-0.210110953793195,1.98988174902082
-0.20944237427407,1.99093375326482
-0.208680519726726,1.99199852694739
-0.207833259184239,1.99298800862288
-0.206812554376834,1.99479600113324
-0.206023709455188,1.99620722985277
-0.205644214946502,1.99737138931478
-0.204959377576734,1.99867333460129
-0.204051263733711,2.00004789669166
-0.202984485140013,2.00197319529111
-0.202116775422618,2.00317412209662
-0.200674625938886,2.00409963062161
-0.199578893858362,2.00528972175051
-0.198484797357145,2.00683299420434
-0.197603589578949,2.00810781481009
-0.196492415049634,2.01045813665862
-0.195369308522009,2.01191632113772
-0.194254044247733,2.0130836109935
-0.192764949809287,2.0149303469055
-0.191425786136943,2.01734447266796
-0.189478347900121,2.01996584057853
-0.18727487647378,2.02218022586107
-0.185791650476577,2.02488047051865
-0.183151838259725,2.02684035275531
-0.180239051671811,2.02896336319654
-0.177513401156518,2.03169633046167
-0.174508786886969,2.03458176312068
-0.173221588991938,2.03847958404989
-0.171830694392325,2.04320393598374
-0.168089003516373,2.0494166185834
-0.157828644695702,2.06365566066328
